text,label,category
71205.69,B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
征询或异议的有效期限为自发布之日起至2021,O O O O O O O O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
2021年6月11日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司江苏省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于江苏汤沟酒业有限公司等27户资产包(资产编号：coamc2022js03)的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司江苏省分公司（以下简称“我分公司”）拟对所持有的江苏汤沟酒业有限公司等,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O,ASSET_DISPOSITION
72998.69,B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，包含债权,I-CLA O O O O O O,ASSET_DISPOSITION
2022,B-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
2022年5月12日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司江苏省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于江苏省机械设备成套局等46户资产包(资产编号：coamc2021js03)的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司江苏省分公司（以下简称,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O,ASSET_DISPOSITION
）拟对所持有的江苏省机械设备成套局等,O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O,ASSET_DISPOSITION
46458.57,B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元及相应利息,I-CLA O O O O O O,ASSET_DISPOSITION
2021,B-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
2021年4月2日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司江苏省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于江苏美多尼新材料有限公司等2户资产包（资产编号：coamc2021js05）的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司江苏省分公司（以下简称,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O,ASSET_DISPOSITION
）拟对所持有的江苏美多尼新材料有限公司等2户资产包（资产编号：,O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O,ASSET_DISPOSITION
17256.43,B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，包含债权,I-CLA O O O O O O,ASSET_DISPOSITION
2021,B-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
2021年5月7日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司江苏省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于江苏金翔石油化工有限公司等2户资产包（资产编号：coamc2021js02）的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司江苏省分公司（以下简称“我分公司”）拟对所持有的江苏金翔石油化工有限公司等2,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O,ASSET_DISPOSITION
12835.84,B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，包含债权,I-CLA O O O O O O,ASSET_DISPOSITION
征询或异议的有效期限为自发布之日起至2021,O O O O O O O O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
2021年2月5日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司江苏省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于江苏华祥机械制造有限公司等8户资产包(资产编号：coamc2019js29)的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司江苏省分公司（以下简称,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O,ASSET_DISPOSITION
）拟对所持有的江苏华祥机械制造有限公司等,O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O,ASSET_DISPOSITION
23516.85,B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，包含债权,I-CLA O O O O O O,ASSET_DISPOSITION
征询或异议的有效期限为自发布之日起至2019年,O O O O O O O O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
2019年8月30日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于惠州市新鹏置业有限公司等4户债权资产包项目的补充公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“东方”）拟通过公开竞价方式处置惠州市新鹏置业有限公司等4,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O,ASSET_DISPOSITION
标的资产对涉及广东省惠州市、上海市、福建市的惠州市新鹏置业有限公司、上海连隆实业有限公司、上海田朴实业有限公司、福建博创矿业有限公司等合计4,O O O O O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
"137,793,902.62",B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
原则对该标的资产进行处置，东方现发出本补充公告，诚邀具有一定的资金实力和良好的社会信誉、在中国境内依法注册并有效存续的公司、企业或其他经济组织或者具有完全民事行为能力和支付能力的自然人（不包括台港澳籍、外国（地区）籍自然人）参与本次的淘宝平台线上公开竞价交易，参与竞价的竞买人应当符合在淘宝平台公示的《竞买公告》、《竞买须知》及其附件所述的投资者要求,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
（中国东方资产管理股份有限公司广东省分公司）,O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O,ASSET_DISPOSITION
2022,B-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
】日止,I-TIM I-TIM O,ASSET_DISPOSITION
2022年5月24日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司江苏省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于华朋（镇江）工程控制设备有限公司等31户资产包（资产包编号：coamc2019js27）的处置公,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司江苏省分公司（以下简称“我司”）拟对所持有的华朋（镇江）工程控制设备有限公司等,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O,ASSET_DISPOSITION
69515.81,B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，包含债权,I-CLA O O O O O O,ASSET_DISPOSITION
2019年8月12日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于湖北武当太极湖旅游发展集团有限公司等2户资产包的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟对所持有的湖北武当太极湖旅游发展集团有限公司等2,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O,ASSET_DISPOSITION
"本资产包总金额为18,446.02",O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，包含债权,I-CLA O O O O O O,ASSET_DISPOSITION
2022年10月18日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于河源市蓝天酒业有限公司等5户债权资产包的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟对所持有的以下项目进行处置，特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
河源市蓝天酒业有限公司等5,B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O,ASSET_DISPOSITION
"150,213,574.10",B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
2022年11月15日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司广西壮族自治区分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于贵州西源兴茂贸易有限公司等46户债权资产的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司广西壮族自治区分公司关于贵州西源兴茂贸易有限公司等,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O,ASSET_DISPOSITION
"537,915,067.83元，利息余额（含罚息复利、违约金等）共计381,746,491.63元，代垫费用（诉讼、保全费等）共计3,448,033.52元，债权余额共计923,109,592.98元",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O,ASSET_DISPOSITION
债权资产详细情况见附件《贵州西源兴茂贸易有限公司等4,O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O,ASSET_DISPOSITION
附件：贵州西源兴茂贸易有限公司等,O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O,ASSET_DISPOSITION
2023年2月9日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于广州市德基泰贸易有限公司等5户债权资产包的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟对所持有的广州市德基泰贸易有限公司等5户债权资产打包进行处置（资产包编号：COAMC-GD-0301-2021-01），特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
本资产包债权本息总额为人民币（下同）921.34万元，包含债权5户，其中涉及本金266.60万元，利息654.74万元（包内债权金额的截止日为2020年12月31日）,O O O O O O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
2021年1月5日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于广州鸿广贸易有限公司等两户债权资产包的更正公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O,ASSET_DISPOSITION
版刊登《关于广州鸿广贸易有限公司等两户债权资产包的处置公告》，现就债权资产包的金额更正如下：该两户债权资产包总金额为,O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
"9,485.22",B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，涉及本金,I-CLA O O O O O O,ASSET_DISPOSITION
2022年11月16日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于广州鸿广贸易有限公司等两户债权资产包的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟对所持有的广州鸿广贸易有限公司等两户债权资产包（资产包编号：COAMC-GD-0301-2022-01,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
"本两户债权资产包总金额为10,016.39",O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，包含债权,I-CLA O O O O O O,ASSET_DISPOSITION
2022年11月7日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司广西壮族自治区分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于广西柳州五兄弟实业有限公司等3户债权资产包的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司选择分公司（以下简称“我分公司”）拟对所持有的广西柳州五兄弟实业有限公司等3户债权资产包（编号：无）进行处置，特发布此公告,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
本资产包总金额为17611.00万元，包含债权3户，涉及本金16690.67万元，利息822.67万元，,O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
2019年8月26日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于广东雄风电器有限公司等4户债权资产包的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟对所持有的广东雄风电器有限公司、佛山市顺德区联合电子有限公司、佛山市顺德区泰亨置业投资有限公司、广东顺翔化工有限公司4户债权资产包（编号：COAMC-GD-2021-FS01）进行处置，特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
上述4户债权资产包总金额为93101.52万元，涉及本金70042.57万元，利息23058.95万元（债权金额的截止日为2021年3月21日）,O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
2021年4月14日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
关于广东雄风电器有限公司等3户资产包的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟对所持有的广东雄风电器有限公司等3,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O,ASSET_DISPOSITION
"本资产包本息和为87,738.72",O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，包含债权,I-CLA O O O O O O,ASSET_DISPOSITION
2022年11月18日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
